,asin,sales_rank,predicted_sales_rank,MAPE,rating,ad_cost_eur,item_promotion_discount,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2020,year_2021
11,075abc2603d26c0815d59289006a6611,61130,49366.57,19.243301161459186,0.7679994672217147,0.07390561445653666,0.10886392113102485,0.0005298700936079112,0.001631303933660374,0.0013977364169525228,0.001004433039202104,0.011925742196291422,0.0013826867532542944,0.0032760922093420684,0.002514582590804785,0.024118523656400437,0.0010572826163824363,0.00039274368482552753,0.0,0.0,0.0
12,07b5ac0f48e38d0934665c8841799f59,50647,162143.68,220.14468774063616,0.528225837607765,0.2199370561188674,0.10310870516036201,0.0008802078951079259,0.012287850745939098,0.007752031635612948,0.021541246718150792,6.193911023628804e-06,6.6950342140986625e-06,3.3813180437217945e-05,4.329103836348856e-05,3.5162596672619685e-05,0.0033449610999816783,0.02999606374228064,0.010497431778524477,0.04314047671527002,0.01916297502142704
13,0ab136de529863e321d8ed035f7ec9bb,84341,74895.58,11.199084668192217,0.6660806445452361,0.04610909124605902,0.03445568825738147,0.00739935248664167,0.0022900072804161484,0.024023240494668096,0.010567629658178933,0.0262572119669737,0.01986333583476167,0.0036421447658334825,0.010379770997857564,0.02392767537623637,0.010241124830943155,0.020977717835062755,0.002406891657392506,0.04266018321502403,0.048718289551333435
14,0c26b0e533abaf3e7fcd553a0fde5c3f,16912,0.0,100.0,,,,,,,,,,,,,,,,,
15,0c7a6680fd870ec356ae094fb1be59c2,27555,17771.19,35.50647795318454,0.15313666659794503,0.10486440173240724,0.33327506862814504,0.01357412913371658,0.0014841385171961972,0.009489154140395256,0.01059896755059866,0.03634133573129784,0.012610558879345554,0.012845099520208608,0.005256221882779053,0.00017091396333316538,0.005451303902007675,0.0009956412432344,0.16502861670449126,0.09165113278707085,0.04322664908582757
16,0cccdaee13537e0b6b0ad8f89c7209c6,114855,43226.0,62.36472073483959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0dab7ed64a82320cb2d11f413a108eb5,191386,96982.74,49.326105357758664,0.19398705061586982,0.07836257722554878,0.31709638036763776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10369002827365963,0.0641036446027998,0.0497809029569769,0.1929794159575074,0.0,0.0,0.0
18,0f34262d4e999d15a6803613a3c27bd4,89927,67352.79,25.102816729124743,0.2701000923232345,0.22414414053979234,0.21658733262614097,0.0,0.0,0.09644599677223527,0.00879666053659137,0.011764467456438768,0.004299176651645003,0.019308947873020066,0.053290233156884734,0.01050543955571478,0.05029045387868071,0.03446705862962149,0.0,0.0,0.0
19,0f5224be38ce7df467e5ec51ae73c0fc,15334,25331.38,65.19746967523152,0.3147856244408553,0.025614205681128318,0.06784699634706551,0.0021089334458939575,0.0004484685855172991,0.004095595086351397,4.4232543139329295e-05,2.106336122385916e-05,7.82488027613313e-05,5.1234606734756076e-05,0.00010794674744949046,0.009066662420277039,0.0008828200783584293,0.013356389742410164,0.0,0.2500533818180717,0.31143819629276215
20,11a8b750bca98cc1b4c052f9d39425cb,10175,13251.77,30.2385257985258,0.3706105379881406,0.16030455697838955,0.24305956091140146,0.0,0.0,0.0,0.030030510296426827,0.0406272231114082,0.025648573146546477,0.005288884670160777,0.1077937852804945,0.005903356444144969,0.002422884209703497,0.008310126963183043,0.0,0.0,0.0
21,12068510876b275bd89c9ba0e7bb263f,182671,170537.79,6.642110679856131,0.03216901043166999,0.6184752481114397,0.08856220530298621,0.07742869501464918,0.03970929333832459,0.009735340879872996,0.009232916404928798,0.014004533980593726,0.05934463986860738,0.004037907887967562,0.006179028684002886,0.002994613334985831,0.0009236414130902651,0.0026301730133232613,0.0023484093320910388,0.018214690733320087,0.014009652268146648
22,1265c40fd7e0bf17b02349f43c75d0c4,40223,42645.48,6.022623871914087,0.1168591723421671,0.3031018534183881,0.41459217323919384,0.02953417102009714,0.013270480753004705,0.0008614500944247664,0.0002484923596334774,0.008473558715580237,0.04826671955857395,0.01608687944843938,0.006974235673151483,0.0068531515465282645,0.003619017572776333,0.0018063566727265442,0.010054102261019677,0.013177786571583902,0.006220398752711159
23,12c9e9de321523a3807f55e45b245ad8,34999,27235.71,22.181462327495076,0.2861286251242203,0.14632429519668622,0.04008271306102964,0.04258111464235676,0.1308443346506993,0.010537187841153333,0.02125278035659507,0.22930558857325145,0.00613412284332272,0.0031266702376675855,0.0019467910210913511,0.0488176444756224,0.00562008397011047,0.011232126576903185,0.0002220724529370962,0.007661222974893712,0.00818262600145953
24,138a43e160253211d1446004526c207b,183907,193655.46,5.300755273045612,0.6726090318563307,0.011273656269213967,0.07367352959255508,0.005851714343422223,0.007820412684452587,0.0072609240670724684,0.03679930124954728,0.020083992960690248,0.03290060962051946,0.007446813166631202,0.0036847608180627127,0.0032967951892270446,0.007474745143611786,0.00014458817803265222,0.00021785940976473114,0.07545307478501671,0.03400819066584924
25,13f6d586f2a69ff0a9b92ed71038b5e2,202943,175666.88,13.440286188732795,0.21828562478477678,0.08638129930409752,0.5833029074444557,0.0,0.0,0.0,0.020309967784560398,0.008417133386663106,0.019193870730313718,0.013686672981995752,0.008893093776645235,0.004648738715186683,0.0170326657248442,0.019848025366461047,0.0,0.0,0.0
26,14de2ad8ea6b5787330d3f305e69dc6c,28602,15541.72,45.66212152996294,0.11471289051682347,0.17488478954370634,0.40448086746435674,0.030188614851075688,0.0031619764034982877,0.0010447027258072641,0.0338072516771235,0.004786866076146436,0.0036105346016405996,0.07212055490438621,0.09197366038594053,0.010990344755604665,0.011063857762865746,0.0207333571453906,0.0070460424867495285,0.004948897303536174,0.01044479139534816
27,160ccf6dee4c4ccf634f52c30c5f7f82,18851,33594.82,78.21240252506499,0.16666666666666666,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.14583333333333334,0.0,0.0,0.0
28,174dd0c7fd54402bd4b9d500fc61c4b8,34092,34669.24,1.6931831514724802,0.26160009310053,0.1859685070572629,0.3400515852632145,0.010316208146601877,0.005592929820580084,0.0009640357107168674,0.007568768612394461,0.003460510581269675,0.038047273522290606,0.0055499110502992485,0.0025161668367265897,0.004248596091396525,0.004105764094129792,0.02460578879640067,0.00031369910368063793,0.06097453854010148,0.04411562367240405
29,17d064ed102e0e8f58072544165a2d99,62336,39861.81,36.0533078798768,0.2434644432058291,0.2197274874681899,0.16292608086619859,0.0,0.0,0.0,0.04496642750752535,0.03380711344631818,0.0050706339870997905,0.003601740175007142,0.08778029796418618,0.00883928678928532,0.038270144889820744,0.15154634370053965,0.0,0.0,0.0
30,1a78afc9fc5fe0ad472817788ba92064,204304,189838.84,7.080213799044563,0.18615694315274767,0.003549805227299906,0.0,0.018030290237801914,0.0018131519723545875,0.003300068664698324,0.00043396313888970236,0.0001573658687740327,0.00038613824990921627,0.0008506429481381549,0.0018006048603844318,0.0009992372960003595,0.0009645361346191902,0.0014195546885634237,0.002760506837030764,0.4088664904296598,0.3685107002931286
31,1bcb5ecc056b792b2dcaad68557992db,184512,184739.44,0.12326569545612336,0.27918049953898294,0.1657810772335835,0.2234703022132034,0.010288398927145628,0.010601066630177345,0.0077680274421574776,0.02777821131875064,0.00744683616892998,0.0018559566315747935,0.021481820168323833,0.0006712717811760822,0.011888728301462625,0.022808861790210747,0.005003668494740161,0.0003897497176250601,0.08404236464648453,0.1195431589954713
32,1d7d6ec8d7e777c848eb171d6a22c144,250860,138652.79,44.729016184325914,0.15503487243141692,0.3654565773187993,0.1875097601835973,0.0,0.0,0.0,0.0098437331896697,0.22473869096000898,0.02361819834942745,0.00044531768639219024,0.0039925842168642275,0.025798112686241916,5.5369365233466915e-05,0.0035067836123485845,0.0,0.0,0.0
33,20fb5ec7d0d7eaa7a0b8c72767f429bf,19839,25286.01,27.456071374565244,0.08800752401539828,0.36934273758842545,0.3851726485039723,0.0,0.0,0.024103460181323127,0.0001255121604282014,0.010890436562760418,0.033177274988812115,0.0827147997644443,0.0028561087319872967,0.00040098191702365977,0.0005249221698548791,0.002683593415570009,0.0,0.0,0.0
34,214a14d712a1efb1c65a2decb880603d,139854,149223.38,6.699400803695285,0.07161939479616465,0.053898727938284846,0.05074537678727706,0.01858204358606896,0.004491634807454487,0.012578995177196649,0.020874319285805312,0.04835955370504484,0.028710552925740117,0.013066824621532677,0.003943490673281926,0.0020363356441348134,0.008475830264382428,0.012102209230688152,8.868296528193534e-06,0.2959150618139075,0.3545907804465074
35,217156263ca5af5ec3038d66803d3812,46664,85111.81,82.39287244985427,0.11312664444150285,0.37204781903474093,0.1619392163692294,0.14005542162502876,0.0007531865689763555,0.0051631360996012305,0.024897086611702295,0.0007468209016356507,0.005080259970581272,0.0005866425779532213,0.00010377731374081994,0.000362851624980963,0.0006771460793056758,0.07064352708352407,0.07547622121973264,0.015058591669883103,0.013281650807880956
36,2451abc8c9fa9dcfb4344129545d4320,9220,20563.47,123.03112798264644,0.08348110998775707,0.18475918813363792,0.34035870295671045,0.0,0.0,0.0,0.0,0.18889454005729334,0.0026550448016917426,0.002226715981882488,0.18452506000849822,0.001689228648274506,0.0011316494988956591,0.010278759925358776,0.0,0.0,0.0
37,24d0f88d604936b1d234e08d4391c61a,2497,3685.6,47.601121345614736,0.5018252305280749,0.4118824423971062,0.0037073166772372563,0.008475412036380617,0.0010032905094608034,0.011807757126074628,0.007595593688954553,0.0152347306751985,0.0015526772097618623,0.009409708578798024,0.0024960496702611176,0.0008385919835178164,0.00012983191467460316,0.00029653932435912643,0.014924178219397956,0.007521663237038674,0.0012989862237033575
38,25399752ec286dcfdbf0ccfec8408e22,30462,38381.09,25.996618738099915,0.18570087255568263,0.2827421608752631,0.21524720914183845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11029814226383995,0.09918159626867812,0.06521573055109524,0.04161428834360259,0.0,0.0,0.0
39,2584eec728082e6571be25966839524c,35961,86771.11,141.29226106059343,0.6723306140540094,0.12714066641320165,0.07362134949379413,0.0034766743371883227,0.03815195083386307,0.04195822549992121,0.012990527479076365,0.00029367449023961773,0.0007096601360384833,8.968275845632041e-05,0.000631101882550704,0.00042854380893197266,5.594292384257697e-05,0.0012162444839876269,0.0001370442892939837,0.01323751967872888,0.013530577436875775
40,259639879c8e98a584523de1def104bd,144494,121925.87,15.618731573629358,0.4750439477065794,0.39890675276280346,0.053397348661037645,5.372001132184429e-05,3.425944707832412e-05,0.00022115363279803682,0.024898798693397103,0.00011899509757737434,0.001593170220775632,0.0012251801523792867,0.001457960074509681,0.003272695232612816,0.010699266994995002,0.004522494507758546,0.006516307138098176,0.010060943558874415,0.007977006107403291
41,266bdc1fa179de8026f3e658eae745ef,54977,67505.25,22.788165960310675,0.24204292275770067,0.2793594942865069,0.3584021988008473,0.0,0.0,0.0,4.434883366243661e-05,0.03548778005902549,0.000923459708108129,0.008895969417322791,0.013586938983939425,0.0036029578442210376,0.0156309513101257,0.04202297799854014,0.0,0.0,0.0
42,28798eed019851a7f5137cf4abadf089,51045,129206.24,153.12222548731512,0.11880894842866352,0.6047562535234716,0.18259899380703348,0.018170857505507104,0.014280506425286348,0.001237381359293749,0.0005388052767906953,1.0076493035552402e-05,8.195362264806092e-05,0.00015793975352670689,1.794244694529262e-05,1.2943628162469888e-05,0.006305403358930032,0.0224367176367006,0.003227328622375524,0.00296385733581655,0.024394090775812838
43,28ac0773ce597664e6560c9db6ab8cba,263491,225314.21,14.48884022604188,0.3464913781836166,0.00858517312449261,0.22716891290067634,8.400696563283225e-05,0.03359451118506885,0.02156395833766624,0.007917478109223977,0.05712744612598852,0.02041655930273559,0.1332061987614671,0.024194234793118562,0.01628209024683957,0.010516647903808563,0.016118211937490898,0.0003187015077688033,0.027713934642852604,0.0487005559715523
44,2a1ec62fc549ca0d1ee098f1b9bf9831,47714,50439.33,5.711803663494995,0.020817255509000644,0.24101575616215587,0.4079069841362389,0.0,0.0,0.0,0.0009734646807476995,0.004367885055823236,0.03450153547656296,0.023453110983085043,0.00023376070620925585,0.004462035282235717,0.061014491738385995,0.20125372026955468,0.0,0.0,0.0
45,2aef648881b4e4fe34eb7500201c16f5,88557,20578.97,76.76189346974265,0.23294755619975063,0.1430537197460819,0.21223401817181456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11858568340245271,0.10682097752009977,0.1863580449598005,0.0,0.0,0.0
46,2af8da68768a970fd8d4391091ddf312,160648,122283.41,23.881150092126884,0.026572784849954196,0.4299932025641321,0.3353873290336435,0.0,0.11433845416404054,0.005974656886517808,0.015038462144425788,0.021243171858412117,0.015083144486530984,0.001465716255914037,0.030361168748013232,0.0011452728001974007,0.0007912625419210283,0.002605373666297323,0.0,0.0,0.0
47,2c6c880a5a986610829265be8dec10ff,73264,51720.16,29.40576545097182,0.29070703643528417,0.1446664410075676,0.2037380932944592,0.03248599835306789,0.014464877718863768,0.01593956267644229,0.020053440294088527,0.00498846196915456,0.0582451367834599,0.0037443436235879935,0.0010653690967467365,0.0010395656006361002,0.004133053649458567,0.005229399856749476,0.008650224845498572,0.09447204805362017,0.09637694674131449
48,2c8806421618d2346fa94dfdf081a6b4,47771,45099.77,5.591739758430854,0.04197564921166349,0.3951205564283779,0.33493723440225365,0.00024542975939754834,0.0013620884587595577,0.000854896275988656,0.00016227001210623193,0.0016490144507576847,0.020462600784106576,0.0007870040791689497,0.003278897625579933,0.12478757619918734,0.0007460930005315187,0.073630689312121,0.0,0.0,0.0
49,2cc4e66d546be10a94a374f9f4f924ca,2801,4758.38,69.88147090324884,0.32744125770640686,0.2550393257996966,0.2168606979186808,0.0,0.0,0.0,0.10735479177990272,0.01806645897700294,0.00644308161919389,0.058337170786592646,0.008789283887740059,3.390476445185992e-05,0.0005973325473318293,0.0010366942129997631,0.0,0.0,0.0
50,2d3ea42ad851090b4892e7f89e39062d,203073,224533.86,10.568051882820455,0.07141176419160594,0.7859499796579671,0.04077327657666152,0.010990095943043716,0.0019597189178958852,0.007359680966948845,0.008315526212968181,0.01839712576182443,0.02589860386524835,0.00589929400210062,0.004998967554739122,0.001451241817769536,0.0009370595104495357,0.0003201872161262679,0.0020285958793561905,0.008986180183410136,0.004322701741884554
51,2dbd99532212cd6c4dec31cf2d6228bd,40396,26235.24,35.05485691652638,0.27869160100139634,0.1760066430305633,0.23494799426035418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05694821638647375,0.08559664780859537,0.0676957518354291,0.10011314567718795,0.0,0.0,0.0
52,301049d537e4a8cf78e70f339455803a,20913,0.0,100.0,,,,,,,,,,,,,,,,,
53,3305c60753f139fd323e50fb8f445a4d,17085,21163.28,23.870529704419074,0.21088280337402562,0.32347164652996613,0.3487111296492305,0.006268714632015845,0.002591713099151991,0.0002928382060280903,6.570727658605292e-05,0.0010550833152453403,0.0022602871966772957,0.0014240500909412815,0.06623483070941458,0.01432218252343612,0.006538436289818127,0.0027855757372114804,0.005516141927166149,0.003664224299436902,0.003914635143648546
54,332e3562f6fc0b0f99bc10f3f5c2f58f,23795,0.0,100.0,,,,,,,,,,,,,,,,,
55,33a481aa9103ed6ff6f5b2c440981dae,37054,37639.48,1.5800723268743002,0.17088206661988548,0.2330776904431574,0.23042887575526536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19794942763283382,0.031787978755252036,0.020917812139990586,0.11495614865361527,0.0,0.0,0.0
56,3446b726902b8372e73daec7bbeea64f,168760,128882.24,23.629864896894993,0.27277549478737895,0.15153032930386254,0.32613371582473044,0.0,0.0,0.0,0.007016379851635695,0.01685329212907015,0.010526491515935536,0.0034874227932402907,0.1868230500471857,0.002542406721727456,0.0059813290476878785,0.01633008797754538,0.0,0.0,0.0
57,355ec221bdd4565963057a0fea9038ec,122190,82497.31,32.484401342172035,0.1557245687246758,0.19827658506420703,0.13948450411820437,0.027686306474431314,0.286515292907038,0.05946635508685301,0.038375406196246534,0.00183211284911006,0.00017327769710208084,0.000823942221036064,0.0257452843987538,0.00019350798971601941,0.006065999806173799,0.03935387717261358,0.0030282278802227147,0.004801301314823533,0.012453450098792274
58,35abae40487988bec52d62ec707650b9,103114,87955.95,14.700283181721204,0.09238882112025348,0.7557844415964771,0.003004382831936166,0.007871383871436714,0.039163830670090834,0.01467399372715227,0.0024029142932225247,0.0032402982450552417,0.022873503069022225,0.00520384407293673,0.0038222596232868524,0.0005168474479113246,0.012795039410835804,0.03625844002038274,0.0,0.0,0.0
59,35dad09f39c4b9a523b35195c34df17a,95485,88094.63,7.7398230088495525,0.3103115633562712,0.3542307181993281,0.0,0.007542334674245694,0.006977878964497544,0.019746348285502608,0.012242905436766217,0.0065746874032787984,0.018480529218885242,0.002608714940854437,0.023944239854073023,0.016414884889716763,0.002983139693924282,0.003981195642986643,0.0028660629751806233,0.08198535319556052,0.1291094432689283
60,36d60a402da9bc13c92b878e4789bcf3,6887,11086.7,60.980107448816625,0.3066791588100998,0.15816149013581982,0.30984134614264974,0.0,0.009552204404352761,0.022662715013933892,0.015776796100259408,0.004359003006776351,0.02517987904431818,0.001631366348189495,0.004144555813993669,0.10776318738662059,0.02467228480377634,0.00957601298921001,0.0,0.0,0.0
61,375cdf51654b514918a79532ac7f308a,791,2048.41,158.9646017699115,0.29021844013510534,0.24020536459248532,0.27602964921232703,0.01891799808649276,0.0020789981322908687,0.0015715509004717786,0.00041673080371122526,0.019278772371692718,0.009499344138568672,0.004857729132199513,0.08648239286620768,0.02016104507919861,0.011855506116148926,0.0049620778665269245,0.0007594407226070473,0.010130484629897643,0.0025744752140679505
62,37d02feb68df4934ebb966598f9d65b8,133355,122365.77,8.240583405196652,0.1507278207797605,0.09972559788067796,0.2194281871938963,0.004038163080759882,0.0017233295285985842,0.0004807273918796413,0.013126219562767962,0.002102904995315773,0.0027646343971646664,0.0014162892546117178,0.0019797551551011625,0.0006015008647390794,0.0015371279746926119,0.004839475623025105,0.0011006642863579446,0.24798134930255547,0.2464262527280956
63,37ecfde7a993ae9b1d00352265d4659b,786214,749122.0,4.717799479531018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,38c4ed1df33798e2aaec0e49e10fae20,31375,0.0,100.0,,,,,,,,,,,,,,,,,
65,38e8c87098ebba2e3c9e4079e59ef4ae,8778,15921.0,81.37388926862612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,39731029ceebfd9e93f0177144c6b115,374536,344387.49,8.049562658863236,0.08876801423171568,0.6676273044480193,0.03995526593832042,0.018263372139445427,0.04857274999288773,0.005091997154009401,0.0027267737321401337,0.0028251618015274825,0.005906537063000502,0.08118940707454754,0.0035991558393313715,0.000441501128550759,0.005219897515388861,0.009850416290063614,0.010916013823119861,0.005513961619018496,0.0035324702089135464
67,39c70fd8e943af5ad0ccf4c27a9a8ea4,26604,31034.25,16.65257104194858,0.06238848046991885,0.17078154701413623,0.6079432060040625,0.0,0.0,0.02781489950484814,0.021180739423414002,0.000937933754574045,0.029061616019180926,0.001574566125180209,0.0006122564581191608,0.0007490910097016101,0.03449759311690706,0.04245807109995736,0.0,0.0,0.0
68,3a0b791fb7f1186b4bfc3e1903562a49,138845,83753.32,39.678548021174684,0.07996780614706761,0.20122274697414402,0.007904505687057044,0.0003019125467908638,0.01894510820416719,0.2978510881945711,0.32831919708697305,0.05010791670921152,0.0050768702212187385,1.1050656061964422e-06,1.3811691996350243e-05,0.0006054249964129441,0.0008070332596950485,5.09990049693812e-05,1.896655721601404e-05,0.0006902620173886432,0.008115245635514478
69,3ae7bc3b6b568f6abf9db3b86479b728,4546,16604.62,265.25780906291243,0.14893617021276595,0.1702127659574468,0.2553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14893617021276595,0.2765957446808511,0.0,0.0,0.0
70,3b27fe35b630d40160fa83f656c278d8,44934,29024.65,35.406039969733385,0.5186281258199906,0.06897423154289588,0.053532221820465624,0.006009754828578747,0.02926127071538875,0.009009912776191441,0.028770045565185236,0.06299630201384437,0.016697184211186274,0.0037532194120919963,0.01913522916446703,0.001655019253524928,0.02281760640137219,0.011286169487712917,0.0004906856081948082,0.06389051677879544,0.0830925046001138
71,3c1d473b51eeef11cc43f11fda5169d7,70124,52323.76,25.38394843420227,0.2876086575610603,0.20651614157733802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25429127918928507,0.11835126841926448,0.13323265325305209,0.0,0.0,0.0
72,3dabc180a1d13de7e9e4f9afb6aad6d5,111840,55114.52,50.72020743919886,0.15032844899807626,0.12761950787625334,0.5857432690762192,0.03270001179292468,0.005431380974414155,0.007868388479842435,0.014513599151030837,0.0036573500835940785,0.001397953680702958,0.0029462346642492037,0.011807381762782886,0.0020496818878939452,0.0052407552602099115,0.014923686249142342,0.009803494933707375,0.010592944744067832,0.013375910384888669
73,3dda4e4e1dd13c001c540c86950b0c52,34372,27871.34,18.912661468637264,0.41748445889329727,0.39984705880521926,0.07222547883606024,0.025953912008248457,0.025782042818222235,0.009188809752495388,0.006566713750982085,0.003510832229093201,0.025134300643953583,0.0006308660265266104,0.00011159226313522632,0.0001611991437828294,0.00029642119438137146,0.0032937411977729033,0.00436074266409395,0.004323598095600133,0.001128231677135258
74,3e9c0fbf33bbb3a54bb08e0cea0c666b,38146,24148.11,36.69556441042311,0.10446170422653511,0.5803267929154419,0.09636554214158126,0.0,0.0,0.005599594291791143,0.03340475512200649,0.01382022400876447,0.09774003854601077,0.005812322913414675,0.0038539503502504186,0.009269564661889705,0.04000449314010983,0.00934101768220423,0.0,0.0,0.0
75,3eb3fa7ce4074bd12185bf65297eb391,19469,58154.2,198.70152550208022,0.16502796916100335,0.18724475811172392,0.2900279691610033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14450350080394953,0.040874129457836715,0.17232167330448311,0.0,0.0,0.0
76,3ef8e8a95732d31ce2b438978c73be62,42183,46042.5,9.14942038261859,0.03508650383102308,0.1397995415159704,0.602772852036402,0.0,0.0,0.0,0.0,0.0006313723559846338,0.012738051356233845,0.13928578893342153,0.05192851205613208,0.002818131119447925,0.014612717339227465,0.0003265294561570286,0.0,0.0,0.0
77,412709e1471aef59e4cbd3f158588e76,263555,248171.9,5.8367703135967846,0.0,0.1358100996415869,0.0,0.0727856063099324,0.1799770745372717,0.11962391393818772,0.05622544389010773,0.08865165026185531,0.02966585937696677,0.014094347248355739,0.006185885310470961,0.004810654829567552,0.09679083872821165,0.011778666772019235,0.004090514741954554,0.07637567387725981,0.10313377053625189
78,421b249953c6129c656ceb287118618c,79364,47784.75,39.79039614938763,0.1533675303382217,0.1578793848182848,0.40136208777446314,0.02063736307096635,0.007472957849617565,0.000342643098996374,0.002792377009884175,0.013950538758168396,0.004647405135929054,0.032157025308425645,0.007304595375187911,0.005659721002189205,0.06137519477346574,0.006919245728721129,0.00014011642345555613,0.06014170685143722,0.06385010668258602
