asin,sales_channel,country,date,ad_cost_eur,ad_impressions,ad_clicks,ad_attributedconversions7d
fd366f08deeee435446593f5d1e31daa,AMAZON,DE,2021-01-01,0.5548,580.8,1.86,0.0
f2e9ecb4b4b08f6915beb9dee5e12980,AMAZON,DE,2020-10-01,38.3542,19829.920000000002,65.10000000000001,6.0
6dd9d5b66146189f1d495cbb3c8188e9,AMAZON,DE,2020-07-01,7.3145999999999995,10435.04,11.16,
8dfac4ee381f1b7b3c700385aa9c2086,AMAZON,DE,2020-11-01,145.5912,195822.88,271.56,32.0
508b41814c38ce00238255661205f6e4,AMAZON,DE,2021-05-01,5.4166,12314.72,27.900000000000002,0.0
8f978db4e9efe999f35aca8e05ab38c8,AMAZON,DE,2021-10-01,57.538599999999995,19676.8,63.24,20.0
a497dbe39310cd3dbe66f3c04e908981,AMAZON,DE,2020-12-01,4.4238,7214.24,7.44,0.0
3a0b791fb7f1186b4bfc3e1903562a49,AMAZON,DE,2021-11-01,9.270999999999999,2152.48,14.88,2.0
abcae63a7f3ba1a3bbb8b439b9b1f5d3,AMAZON,DE,2021-01-01,6676.5216,2050868.16,12130.92,1576.0
5de7ec87614c41c1fafb18c29bb8bceb,AMAZON,DE,2020-07-01,0.146,1320.0,1.86,
375cdf51654b514918a79532ac7f308a,AMAZON,DE,2020-08-01,133.3564,27468.32,366.42,40.0
435bcd4caf9e604d23d31ad6a6cf5fbb,AMAZON,DE,2021-04-01,273.7938,133487.2,474.3,38.0
ab09c998b6ed93dcf8272e4aaa60f08b,AMAZON,DE,2020-08-01,1.3432,1900.8,14.88,0.0
542a9d92909a114889153f964545e928,AMAZON,DE,2020-10-01,22.7176,6598.24,24.18,0.0
d1b3aa1e44c209f28bec5f91ab49fe60,AMAZON,DE,2021-12-01,149.6646,53289.28,425.94,70.0
88a4a58aa6e32be89c75add71d289661,AMAZON,DE,2021-09-01,180.4706,52076.64,213.9,32.0
530fc3ccc0e1576b93046a4d7a9f5bac,AMAZON,DE,2020-11-01,12.0012,41597.6,48.36,6.0
5075cd903bd0f667b3a9f2a014cd1ee0,AMAZON,DE,2021-10-01,94.56419999999999,29071.68,241.8,20.0
542a9d92909a114889153f964545e928,AMAZON,DE,2020-08-01,13.6218,3021.92,18.6,2.0
17d064ed102e0e8f58072544165a2d99,AMAZON,DE,2021-05-01,4.9639999999999995,5318.72,31.62,8.0
6a9befe398cfd4ff8680fe4d06c4bb43,AMAZON,DE,2020-07-01,87.9942,86762.72,349.68,
06c00835d2d182c006ce2c37056851cb,AMAZON,DE,2021-01-01,16.133,28381.76,61.38,2.0
28b948b505e12b45576cdc903c27038e,AMAZON,DE,2020-07-01,0.7884,2613.6,14.88,
7ef128281cbfaf70a19315ccfb5ab0e2,AMAZON,DE,2020-09-01,251.7478,73870.72,336.66,24.0
019d12418a3350d3257f1efb336a26f8,AMAZON,DE,2020-09-01,1.898,8185.76,7.44,0.0
e911cec1f3698200bc50607668a411e8,AMAZON,DE,2021-10-01,51.2898,3444.32,85.56,18.0
d2fecb0a9b1dc7c6dd97cddba943877e,AMAZON,DE,2021-12-01,56.662600000000005,18983.36,79.98,14.0
47781a29360cbcfbca64479886f7bcc9,AMAZON,DE,2020-09-01,14.731399999999999,8777.12,39.06,2.0
bc9e9f546cafef2880a8e5ff33084a67,AMAZON,DE,2021-09-01,0.146,721.6,3.72,2.0
3446b726902b8372e73daec7bbeea64f,AMAZON,DE,2021-10-01,14.5708,1520.64,7.44,0.0
53818f37829947b4b1f7c07b0a91fd08,AMAZON,DE,2020-12-01,2.336,14449.6,22.32,2.0
8771b2e7af42b3b184681bfae1950ae8,AMAZON,DE,2021-12-01,26.966199999999997,5480.64,48.36,4.0
259639879c8e98a584523de1def104bd,AMAZON,DE,2021-09-01,11.840599999999998,7128.0,39.06,0.0
5bded5d295096f4d2defd84ae85eec4c,AMAZON,DE,2021-02-01,7.0809999999999995,6473.28,22.32,2.0
4cbd496155d71094e0df77d5b0535ae9,AMAZON,DE,2020-12-01,93.1918,52880.96,195.3,10.0
1bcb5ecc056b792b2dcaad68557992db,AMAZON,DE,2021-04-01,9.168800000000001,18036.48,29.76,0.0
c36a59fecd055fd2dad4e7fe61644619,AMAZON,DE,2021-03-01,325.98879999999997,227705.28,995.1,42.0
142bd588161717c1981a3216d01bbb56,AMAZON,DE,2021-01-01,4.818,6290.24,13.020000000000001,0.0
90cffabf5695bdb0c6ab45ee3407e911,AMAZON,DE,2020-07-01,2.1462,23444.96,11.16,
90299d9e99124c980771ac9022e00b10,AMAZON,DE,2021-03-01,8.2052,10977.12,20.46,4.0
61d57f90784adbf83d7bc0efed53cdfe,AMAZON,DE,2021-04-01,12.293199999999999,9787.36,111.60000000000001,0.0
2ac5a03eec1b001ab4e9b8ed444c041d,AMAZON,DE,2021-01-01,1.9564000000000001,8009.76,27.900000000000002,0.0
7f79624e74b82b5bfcd43a6b86de93f0,AMAZON,DE,2021-02-01,69.7734,44740.96,163.68,14.0
3c1d473b51eeef11cc43f11fda5169d7,AMAZON,DE,2021-11-01,12.687399999999998,3212.0,22.32,2.0
c9a0b85021f6e42775610ab2da9e93fc,AMAZON,DE,2020-10-01,3.2266,2404.16,11.16,0.0
79ffc46a841b05f9f6d3fadb3266bc95,AMAZON,DE,2021-12-01,4.9932,5163.84,7.44,0.0
e19dd21e7d51f366dd22ef1fe1f82f08,AMAZON,DE,2021-11-01,22.5862,35138.4,85.56,8.0
60d5556fb771ef3891e0581783f53a22,AMAZON,DE,2020-09-01,29.2292,41384.64,59.52,2.0
87dce4a4dbbac490d3ff580a9799e060,AMAZON,DE,2020-09-01,3321.7774,2601484.16,9076.800000000001,1248.0
14de2ad8ea6b5787330d3f305e69dc6c,AMAZON,DE,2020-12-01,358.9118,102951.2,1209.0,158.0
3a0b791fb7f1186b4bfc3e1903562a49,AMAZON,DE,2021-03-01,19.8998,3437.28,24.18,0.0
542a9d92909a114889153f964545e928,AMAZON,DE,2021-04-01,110.0402,16065.28,137.64000000000001,4.0
67c1119e1207bb9c640724eb6b6b905d,AMAZON,DE,2021-03-01,234.038,136558.4,392.46000000000004,62.0
a4632b920a633115d82926782dbf63c7,AMAZON,DE,2020-11-01,12.351600000000001,17299.04,33.480000000000004,4.0
12c9e9de321523a3807f55e45b245ad8,AMAZON,DE,2020-10-01,108.989,11341.44,61.38,8.0
ed7b24bb997ecd96713635e58b5a4baf,AMAZON,DE,2021-06-01,87.10359999999999,25801.6,78.12,10.0
5a289891cfce0ef1ea305e83376e2b39,AMAZON,DE,2021-01-01,67.1016,67323.52,167.4,4.0
c4261cb8f30cb06a8a2e2bac685579b9,AMAZON,DE,2020-09-01,30.587,55904.64,55.800000000000004,2.0
7bbb7e78522aa5e9c8b44970be3ecda8,AMAZON,DE,2020-12-01,14.8482,23828.64,48.36,2.0
5075cd903bd0f667b3a9f2a014cd1ee0,AMAZON,DE,2021-11-01,64.021,24720.96,239.94000000000003,28.0
5075cd903bd0f667b3a9f2a014cd1ee0,AMAZON,DE,2020-10-01,165.9728,208440.32,412.92,34.0
8771b2e7af42b3b184681bfae1950ae8,AMAZON,DE,2021-01-01,47.05579999999999,38192.0,135.78,18.0
431ed659a8e812c2341ebd8f7d14c075,AMAZON,DE,2021-10-01,3400.3546,579780.96,3197.34,450.0
94197471349277a387f5b6f035cd8c44,AMAZON,DE,2020-07-01,59.0862,97952.8,202.74,
90299d9e99124c980771ac9022e00b10,AMAZON,DE,2020-09-01,0.8613999999999999,4392.96,5.58,0.0
b6918019623a040db558cd6ecad7877a,AMAZON,DE,2020-10-01,408.946,225947.04,825.84,70.0
6a9befe398cfd4ff8680fe4d06c4bb43,AMAZON,DE,2020-10-01,206.75060000000002,168916.0,505.92,20.0
90299d9e99124c980771ac9022e00b10,AMAZON,DE,2020-10-01,0.1606,4690.4,3.72,0.0
81430954d86b3f6953e1720ceb5ef642,AMAZON,DE,2020-08-01,25.447799999999997,22799.04,40.92,2.0
1d35863ca70bfea4eace546bc49eaa61,AMAZON,DE,2020-09-01,6.278,15986.08,59.52,0.0
04e51735f5ebd1aa9bc85dd1c7c96852,AMAZON,DE,2020-10-01,182.208,111932.48,249.24,26.0
b9215e9b0e98a367197955f1fce20595,AMAZON,DE,2020-09-01,13.6364,6885.12,20.46,0.0
f13b949d1a7962b2f84fa72a6de38589,AMAZON,DE,2020-07-01,0.10220000000000001,427.68,1.86,
80ff1c0ca92d2a02ad6f593027f189ca,AMAZON,DE,2021-03-01,9.4754,4729.12,35.34,6.0
4086b2024760189962460eb2b1aa0c78,AMAZON,DE,2021-05-01,74.72279999999999,19580.0,634.26,6.0
8aaede352cb3207045968ecd78982d3e,AMAZON,DE,2021-05-01,26.966199999999997,44265.76,128.34,2.0
4cbd496155d71094e0df77d5b0535ae9,AMAZON,DE,2020-09-01,469.1418,147007.52,671.46,56.0
afe1ecbc023eeba877980a3f8dfc4a66,AMAZON,DE,2021-12-01,39.858,12004.960000000001,66.96000000000001,6.0
80ff1c0ca92d2a02ad6f593027f189ca,AMAZON,DE,2021-11-01,20.0896,7640.16,76.26,12.0
a215012e8383c3bbf163c1bca5180b29,AMAZON,DE,2021-08-01,214.0214,114519.68000000001,450.12,62.0
ecec2274a741a53fc41d65877645fe52,AMAZON,DE,2020-09-01,3.8105999999999995,6459.2,20.46,2.0
787a211d6f9ed1a104cad631065efb2b,AMAZON,DE,2021-09-01,40.7194,3711.84,44.64,6.0
214a14d712a1efb1c65a2decb880603d,AMAZON,DE,2020-08-01,0.6278,1564.64,1.86,0.0
7f8f69145873d7e941622d5d85d90919,AMAZON,DE,2020-12-01,1.2409999999999999,22300.96,16.740000000000002,0.0
28798eed019851a7f5137cf4abadf089,AMAZON,DE,2021-02-01,17.228,13314.4,65.10000000000001,4.0
a9194b821fa0f997598bf46ab2f9be6a,AMAZON,DE,2020-10-01,0.3066,5228.96,5.58,0.0
436f0af195e4d4d6e6887c6fb1e4d398,AMAZON,DE,2021-01-01,17.4178,13235.2,357.12,0.0
37d02feb68df4934ebb966598f9d65b8,AMAZON,DE,2020-10-01,55.2172,39371.2,146.94,12.0
b9215e9b0e98a367197955f1fce20595,AMAZON,DE,2020-08-01,2.336,1716.0,3.72,2.0
ef9af66e42e9403a2f9f13b2909407eb,AMAZON,DE,2021-08-01,963.1181999999999,159100.48,928.1400000000001,96.0
d870bdaa99f9260079b167a30018f32d,AMAZON,DE,2021-01-01,11.855199999999998,17416.96,74.4,2.0
98316538caac652618844699d1ea99f4,AMAZON,DE,2021-07-01,27.258200000000002,22026.4,46.5,8.0
787a211d6f9ed1a104cad631065efb2b,AMAZON,DE,2020-10-01,36.4124,40685.92,42.78,2.0
56a1e5278277da7a0bc6bb9edd2288c1,AMAZON,DE,2021-07-01,3.431,2713.92,16.740000000000002,2.0
cc26bea555d906da54638c8708d56548,AMAZON,DE,2021-02-01,16.7316,15100.8,27.900000000000002,0.0
eb7473bb21c1db0bab78e6af6fb40c9d,AMAZON,DE,2021-12-01,96.0096,27272.96,133.92000000000002,24.0
cc735ee1423e62c6cd1f255274970d65,AMAZON,DE,2021-01-01,26.630399999999998,17042.08,336.66,0.0
421b249953c6129c656ceb287118618c,AMAZON,DE,2021-02-01,157.5632,126721.76,269.7,24.0
8fa1a7d32bb727094e97473749dbbb96,AMAZON,DE,2021-04-01,240.00939999999997,108461.76,530.1,48.0
e6b8f4a2fc05e7e58461e8e5925f6501,AMAZON,DE,2021-03-01,6.8766,14164.48,70.68,0.0
d7aee11865a3b8d0a9154c97be436af5,AMAZON,DE,2020-10-01,396.9302,116047.36,401.76000000000005,24.0
cd207cfc8179fc55a14108943876c364,AMAZON,DE,2021-01-01,1437.6474,155004.96,2232.0,104.0
c6cb52792ab20e01eb72353bf3b7cc99,AMAZON,DE,2020-11-01,0.9636,496.32,3.72,0.0
07b5ac0f48e38d0934665c8841799f59,AMAZON,DE,2021-12-01,4673.9564,1628256.96,11465.04,358.0
816bdb66e5bfccadf216069d0d032c03,AMAZON,DE,2020-09-01,5.329,13398.88,42.78,0.0
d6192b1cb7ac11a9ccfe1f7284bf5f23,AMAZON,DE,2021-08-01,2.3214,10264.32,13.020000000000001,4.0
90cffabf5695bdb0c6ab45ee3407e911,AMAZON,DE,2021-02-01,0.40880000000000005,1209.1200000000001,5.58,0.0
bf21ebe9e95d378d06aba1d8204d66db,AMAZON,DE,2021-07-01,1173.0954,140375.84,1413.6000000000001,178.0
d13808618cb0524de9d394183dd3bd31,AMAZON,DE,2020-09-01,9.9864,7411.36,31.62,2.0
f5c840a8291dc38aa227bdd40cdb13ed,AMAZON,DE,2021-02-01,1.1388,5049.44,16.740000000000002,0.0
03a53ff277b1dc6fb7a6981dcd7bcefc,AMAZON,DE,2020-10-01,2.3214,9005.92,13.020000000000001,0.0
a2e195b055bbfe32b3e69e8fd8893990,AMAZON,DE,2021-01-01,8.2782,6246.24,18.6,2.0
76259044efa6ce27f4050202d2de062a,AMAZON,DE,2021-01-01,0.42339999999999994,1071.84,7.44,0.0
38c4ed1df33798e2aaec0e49e10fae20,AMAZON,DE,2021-12-01,725.8974,134946.24,613.8000000000001,52.0
80ff1c0ca92d2a02ad6f593027f189ca,AMAZON,DE,2021-02-01,1.9856,1226.72,5.58,2.0
a56017c60a15d7e26de5761bd7803f35,AMAZON,DE,2021-01-01,14.0744,31164.32,146.94,2.0
075abc2603d26c0815d59289006a6611,AMAZON,DE,2021-08-01,36.602199999999996,27691.84,76.26,12.0
3b27fe35b630d40160fa83f656c278d8,AMAZON,DE,2021-09-01,210.897,45147.52,230.64000000000001,20.0
664f944932acf7670b76efd443b2e842,AMAZON,DE,2021-01-01,94.7102,25643.2,186.0,14.0
7c6d76fe76b9c338453ab5d34f06a232,AMAZON,DE,2020-12-01,252.5216,232392.16,911.4000000000001,104.0
664f944932acf7670b76efd443b2e842,AMAZON,DE,2020-08-01,331.9164,73182.56,624.96,92.0
421b249953c6129c656ceb287118618c,AMAZON,DE,2021-12-01,41.0406,17300.8,89.28,6.0
e63a9033c9cdfe51b877dc8d9a2903f7,AMAZON,DE,2021-04-01,1040.7025999999998,374353.76,1791.18,254.0
cbb745144d03c48caa9ebe457a6dc8f6,AMAZON,DE,2021-02-01,0.1752,3512.96,5.58,0.0
7d2eaf7117cf5bd8ffb55405fa28dbb6,AMAZON,DE,2021-02-01,2.1024,5572.16,31.62,0.0
d1b3aa1e44c209f28bec5f91ab49fe60,AMAZON,DE,2020-09-01,23.2578,48055.04,107.88000000000001,12.0
c93016380410b49bd3e3bf076b7a66f1,AMAZON,DE,2021-04-01,108.87219999999999,103044.48,481.74,74.0
87d5e4d41685b346856c9bee47e4d777,AMAZON,DE,2021-06-01,1177.4024,413585.92,799.8000000000001,100.0
de7047665ce86fa9b945fe826bbf2511,AMAZON,DE,2021-06-01,261.25239999999997,162015.04,305.04,42.0
cac0ec2d889fa653464a4f585a56b318,AMAZON,DE,2021-03-01,0.219,1268.96,3.72,0.0
c8d03d6b5c1088bbc06e3e6c6919bb55,AMAZON,DE,2021-08-01,826.5498,107057.28,771.9000000000001,80.0
bf21ebe9e95d378d06aba1d8204d66db,AMAZON,DE,2021-06-01,1532.1386,215165.28,1683.3000000000002,206.0
b66da3b4da6ea9f7ecab6bd584f45ffe,AMAZON,DE,2020-12-01,110.58039999999998,76077.76,167.4,2.0
3dabc180a1d13de7e9e4f9afb6aad6d5,AMAZON,DE,2021-01-01,45.114,58690.72,208.32000000000002,34.0
0ab136de529863e321d8ed035f7ec9bb,AMAZON,DE,2021-02-01,123.64739999999999,87134.08,210.18,28.0
c8d03d6b5c1088bbc06e3e6c6919bb55,AMAZON,DE,2021-07-01,1744.6562,120850.4,1240.6200000000001,222.0
49ed8199f61752031dd320face497000,AMAZON,DE,2020-10-01,802.3283999999999,764774.56,1846.98,240.0
87dce4a4dbbac490d3ff580a9799e060,AMAZON,DE,2021-06-01,7400.769200000001,842402.88,9497.16,1180.0
48a1e905a7f04cc939c9d1821e32ccb0,AMAZON,DE,2020-10-01,33.3756,168703.04,208.32000000000002,6.0
24d0f88d604936b1d234e08d4391c61a,AMAZON,DE,2021-07-01,438.2336,190020.16,740.2800000000001,68.0
1bcb5ecc056b792b2dcaad68557992db,AMAZON,DE,2021-06-01,94.50580000000001,16010.72,59.52,6.0
c40a6e82b18d69f9a32bc9382d4bcb16,AMAZON,DE,2020-09-01,0.6132,7691.2,5.58,0.0
87dce4a4dbbac490d3ff580a9799e060,AMAZON,DE,2021-04-01,1410.8126,361801.44,1739.1000000000001,180.0
ed386fca8920eb2c2db74837353036a1,AMAZON,DE,2020-12-01,0.7153999999999999,5756.96,3.72,0.0
9a05fcb8f15a949658b82fd43af248ec,AMAZON,DE,2021-01-01,0.40880000000000005,2654.08,7.44,0.0
672bdf32cc56a2a5d7052fde927c31da,AMAZON,DE,2021-06-01,388.21399999999994,70232.8,308.76,18.0
53818f37829947b4b1f7c07b0a91fd08,AMAZON,DE,2020-11-01,5.4458,49389.12,44.64,0.0
436f0af195e4d4d6e6887c6fb1e4d398,AMAZON,DE,2021-02-01,33.8428,28036.8,546.84,10.0
8d1118fdd64541b2777d278a6351f0fc,AMAZON,DE,2021-06-01,20.498399999999997,12654.4,66.96000000000001,0.0
14de2ad8ea6b5787330d3f305e69dc6c,AMAZON,DE,2021-04-01,1909.7676,540265.4400000001,3243.84,428.0
890c58d1ab84b69c6e44b10e0696c758,AMAZON,DE,2021-03-01,322.35339999999997,169354.24,518.94,62.0
508b41814c38ce00238255661205f6e4,AMAZON,DE,2020-08-01,0.9636,5892.4800000000005,9.3,0.0
d79598e4320d3739c4f303a0d558ff68,AMAZON,DE,2020-09-01,0.146,2453.44,1.86,2.0
508b41814c38ce00238255661205f6e4,AMAZON,DE,2021-01-01,2.4381999999999997,6645.76,24.18,4.0
de7047665ce86fa9b945fe826bbf2511,AMAZON,DE,2021-01-01,205.3928,117717.6,200.88000000000002,24.0
35abae40487988bec52d62ec707650b9,AMAZON,DE,2021-02-01,18.5566,12334.08,42.78,6.0
c5201e58daea92b32dde96c333420704,AMAZON,DE,2020-12-01,83.5704,61013.92,284.58000000000004,8.0
50ab794ae55cd0cd9b4bffd691e25218,AMAZON,DE,2021-11-01,162.1914,118937.28,704.94,64.0
d2af308ee1c044f095b8d2fef42f6325,AMAZON,DE,2021-05-01,458.6152,132725.12,548.7,136.0
d30948cd09a249113838be2d650f70c8,AMAZON,DE,2021-12-01,935.7577999999999,171235.68,630.5400000000001,82.0
1d7d6ec8d7e777c848eb171d6a22c144,AMAZON,DE,2021-07-01,61.568200000000004,37398.24,208.32000000000002,6.0
787a211d6f9ed1a104cad631065efb2b,AMAZON,DE,2021-01-01,6.6284,18516.96,22.32,0.0
b751ae8f8a76ed05b763c6a254e905b2,AMAZON,DE,2020-07-01,6.0006,8337.12,26.040000000000003,
0f5224be38ce7df467e5ec51ae73c0fc,AMAZON,DE,2021-05-01,87.7898,21288.96,199.02,26.0
848978bb84b7094f389904ee1e72cb03,AMAZON,DE,2021-02-01,0.146,876.48,1.86,0.0
0245e67a746d2bf134c15331fe42c109,AMAZON,DE,2021-05-01,4.161,18948.16,44.64,4.0
0f34262d4e999d15a6803613a3c27bd4,AMAZON,DE,2021-09-01,87.8482,22901.12,256.68,16.0
ecb0e485f08aafb0bae30723ea1621e2,AMAZON,DE,2020-08-01,3.7521999999999998,11533.28,33.480000000000004,4.0
be4ffe7deaa6e56f4fb1a099eaffdcbd,AMAZON,DE,2021-03-01,61.4952,11522.72,78.12,8.0
c93016380410b49bd3e3bf076b7a66f1,AMAZON,DE,2021-01-01,461.0096,230639.2,1473.1200000000001,96.0
c685af0af33fc8f8e80894b91f073f4d,AMAZON,DE,2021-05-01,216.4012,103132.48,509.64000000000004,46.0
42904dcc15937ea7c15ef5f94143c3dc,AMAZON,DE,2021-05-01,63.495400000000004,33455.840000000004,589.62,4.0
f61c6527c5c54bb577a11bf67a1993ce,AMAZON,DE,2021-03-01,27.170599999999997,30030.88,265.98,2.0
8d1118fdd64541b2777d278a6351f0fc,AMAZON,DE,2021-03-01,43.318200000000004,25889.6,132.06,12.0
46e7a065b80781b7db38730e074fd50e,AMAZON,DE,2020-08-01,0.1898,1844.48,1.86,0.0
4304e4a43379111b7ad303e507819061,AMAZON,DE,2021-06-01,685.1342,66758.56,652.86,90.0
9d08e107bab985ffe7888087d5253f30,AMAZON,DE,2021-08-01,1322.0592,247556.32,812.82,158.0
8fa1a7d32bb727094e97473749dbbb96,AMAZON,DE,2021-12-01,15.184,13460.48,46.5,6.0
acdfcce0b702d54be5310bb920497fbd,AMAZON,DE,2021-06-01,133.7652,28292.0,779.34,30.0
4a1d92a1861545bf856cdbbce408075f,AMAZON,DE,2021-10-01,42.9824,14641.44,39.06,2.0
e44838a4ea62642c7afa62465b0a3386,AMAZON,DE,2020-11-01,79.9934,346955.84,172.98000000000002,2.0
b1a99c478264984a20a67ec9679a617f,AMAZON,DE,2020-11-01,9.8404,22858.88,35.34,6.0
467ea010589fd8e9d3723e396bbbdc53,AMAZON,DE,2021-03-01,1.3723999999999998,3606.2400000000002,20.46,0.0
c685af0af33fc8f8e80894b91f073f4d,AMAZON,DE,2020-07-01,113.2814,114092.0,437.1,
907a2dc7f5c4f6a7266ad115a1ac71a5,AMAZON,DE,2020-07-01,2.9784,9570.88,20.46,
c4d09ed705397ac82912ca4a16f04140,AMAZON,DE,2020-10-01,32.777,42000.64,68.82000000000001,2.0
1d35863ca70bfea4eace546bc49eaa61,AMAZON,DE,2020-12-01,8.979000000000001,18101.6,74.4,0.0
0ab136de529863e321d8ed035f7ec9bb,AMAZON,DE,2021-04-01,235.9214,76901.44,243.66000000000003,30.0
37d02feb68df4934ebb966598f9d65b8,AMAZON,DE,2021-02-01,21.4036,51854.88,113.46000000000001,10.0
a0e1ce5cfa8ce0fbad698c920bc051fb,AMAZON,DE,2021-04-01,280.2324,62993.92,243.66000000000003,36.0
5ad420714fd261cff6fa39514488a152,AMAZON,DE,2021-02-01,9.577599999999999,13178.88,24.18,2.0
8f2cf401b7ed1b11bad7f0399513b2f8,AMAZON,DE,2020-12-01,0.657,1270.72,13.020000000000001,0.0
e961eecde92746464d94c8f6a69c6af5,AMAZON,DE,2021-06-01,2373.7702,501519.04,3299.6400000000003,240.0
de494094b4a57ec7c8ecb7ac8c72ebb8,AMAZON,DE,2020-08-01,59.787000000000006,57221.12,202.74,12.0
39731029ceebfd9e93f0177144c6b115,AMAZON,DE,2021-02-01,20.1918,34448.48,46.5,4.0
f5c840a8291dc38aa227bdd40cdb13ed,AMAZON,DE,2020-08-01,12.585199999999999,17409.920000000002,76.26,4.0
de494094b4a57ec7c8ecb7ac8c72ebb8,AMAZON,DE,2020-10-01,32.7916,70709.76,87.42,0.0
90cffabf5695bdb0c6ab45ee3407e911,AMAZON,DE,2020-08-01,1.6935999999999998,9104.48,9.3,2.0
cefed800c35f3d9fb9af5d27e2763037,AMAZON,DE,2021-02-01,24.8784,16170.88,94.86,4.0
259639879c8e98a584523de1def104bd,AMAZON,DE,2021-06-01,101.5868,32901.44,126.48,10.0
579cf574f21670d0ff6b6c697f4c7d2b,AMAZON,DE,2020-10-01,0.5256,6981.92,5.58,0.0
5075cd903bd0f667b3a9f2a014cd1ee0,AMAZON,DE,2021-04-01,566.845,558196.32,1088.1000000000001,120.0
375cdf51654b514918a79532ac7f308a,AMAZON,DE,2021-09-01,6766.472199999999,741132.48,6908.04,1092.0
59c6e17754641bb617837b5d30b21617,AMAZON,DE,2021-04-01,14.731399999999999,17415.2,100.44000000000001,4.0
4a0a87024fba844ce818ea05e6d04ddd,AMAZON,DE,2020-11-01,0.3358,1939.52,3.72,0.0
f5dbeae09ba497b3e58f92fdd04df72e,AMAZON,DE,2021-06-01,8.7892,52983.04,83.7,12.0
46e7a065b80781b7db38730e074fd50e,AMAZON,DE,2020-07-01,0.8613999999999999,4389.44,3.72,
04e51735f5ebd1aa9bc85dd1c7c96852,AMAZON,DE,2021-11-01,8.891399999999999,7201.92,24.18,0.0
81baf46b420ad9beea7627f4e6129da5,AMAZON,DE,2020-11-01,4.4968,14296.48,33.480000000000004,2.0
4304e4a43379111b7ad303e507819061,AMAZON,DE,2021-07-01,1034.2494,136801.28,996.96,120.0
24d0f88d604936b1d234e08d4391c61a,AMAZON,DE,2021-06-01,542.4922,253383.68,749.58,106.0
40e044d9122616d3f03788c210c26bbb,AMAZON,DE,2020-12-01,1.6206,3849.12,11.16,0.0
431ed659a8e812c2341ebd8f7d14c075,AMAZON,DE,2021-11-01,1713.6166,303147.68,2732.34,452.0
28798eed019851a7f5137cf4abadf089,AMAZON,DE,2021-01-01,952.9566,1169231.36,3595.38,126.0
0372f815d983c2cf73fb108a7c0f446b,AMAZON,DE,2020-11-01,63.422399999999996,61696.8,137.64000000000001,18.0
f5dbeae09ba497b3e58f92fdd04df72e,AMAZON,DE,2020-07-01,15.227799999999998,26241.6,78.12,
3e9c0fbf33bbb3a54bb08e0cea0c666b,AMAZON,DE,2021-07-01,85.7604,47407.36,284.58000000000004,44.0
c4f04c4ff4335b3967bb548f0ba9f3c1,AMAZON,DE,2020-10-01,10.7456,23110.56,74.4,6.0
a4632b920a633115d82926782dbf63c7,AMAZON,DE,2020-07-01,3.942,18330.4,13.020000000000001,
eddf00140e89072af4449be8c1ea1f34,AMAZON,DE,2021-10-01,615.682,203593.28,373.86,46.0
3305c60753f139fd323e50fb8f445a4d,AMAZON,DE,2021-09-01,1050.5722,227619.04,863.0400000000001,136.0
ef9af66e42e9403a2f9f13b2909407eb,AMAZON,DE,2021-03-01,447.928,135419.68,470.58000000000004,44.0
a56017c60a15d7e26de5761bd7803f35,AMAZON,DE,2020-12-01,7.2416,15468.64,63.24,4.0
3b27fe35b630d40160fa83f656c278d8,AMAZON,DE,2020-09-01,771.8581999999999,323954.4,1249.92,114.0
d26301e0d5b9c904df6f6d6f31086d5b,AMAZON,DE,2020-11-01,4.2924,14993.44,16.740000000000002,2.0
8f978db4e9efe999f35aca8e05ab38c8,AMAZON,DE,2021-03-01,112.7996,39497.92,143.22,6.0
706ca30847e1476bcf01b17b512b8440,AMAZON,DE,2020-12-01,6.175800000000001,8384.64,29.76,4.0
c6d698a6a1e3c2c228aa8f3f0c25d4a7,AMAZON,DE,2021-04-01,207.0572,15840.0,292.02000000000004,72.0
5075cd903bd0f667b3a9f2a014cd1ee0,AMAZON,DE,2021-01-01,102.3314,336256.8,511.5,50.0
c5201e58daea92b32dde96c333420704,AMAZON,DE,2021-01-01,19.7246,8587.04,53.940000000000005,10.0
d467104e49448f471e19630f8edcc272,AMAZON,DE,2021-10-01,111.35419999999999,47292.96,167.4,34.0
0372f815d983c2cf73fb108a7c0f446b,AMAZON,DE,2021-06-01,34.5728,55425.92,98.58,8.0
2584eec728082e6571be25966839524c,AMAZON,DE,2021-01-01,0.10220000000000001,1532.96,3.72,0.0
ad3e11c4b92af5e4e706855ba403360f,AMAZON,DE,2021-12-01,2354.3813999999998,663667.84,3269.88,606.0
6363a2fe56335196e09f110634997a2c,AMAZON,DE,2021-04-01,495.71379999999994,322490.08,846.3000000000001,128.0
eddd349dad29777c8d2aa5667aed24cb,AMAZON,DE,2021-08-01,35.8138,18467.68,89.28,12.0
463ba50f8ff1da844096e8cfb167551e,AMAZON,DE,2021-08-01,26.6158,22476.96,65.10000000000001,10.0
ecec2274a741a53fc41d65877645fe52,AMAZON,DE,2021-01-01,1.7082,8453.28,29.76,0.0
3305c60753f139fd323e50fb8f445a4d,AMAZON,DE,2020-12-01,752.046,302390.88,877.9200000000001,232.0
0372f815d983c2cf73fb108a7c0f446b,AMAZON,DE,2020-12-01,390.68139999999994,226209.28,585.9,78.0
